ISO3,Year,WID_income_share_bottom50
SWE,2000,25.290000000000003
SWE,2001,25.53
SWE,2002,25.5
SWE,2003,25.03
SWE,2004,24.86
SWE,2005,24.2
SWE,2006,23.82
SWE,2007,23.549999999999997
SWE,2008,23.74
SWE,2009,23.78
SWE,2010,22.78
SWE,2011,23.14
SWE,2012,24.55
SWE,2013,24.43
SWE,2014,23.990000000000002
SWE,2015,23.53
SWE,2016,24.3
SWE,2017,24.08
SWE,2018,24.240000000000002
SWE,2019,23.9
SWE,2020,23.9
SWE,2021,23.98
SWE,2022,24.169999999999998
SGP,1995,22.05
SGP,1996,20.51
SGP,1997,20.5
SGP,1998,19.67
SGP,1999,18.360000000000003
SGP,2000,17.87
SGP,2001,16.37
SGP,2002,16.56
SGP,2003,17.14
SGP,2004,18.08
SGP,2005,18.69
SGP,2006,18.04
SGP,2007,18.34
SGP,2008,16.580000000000002
SGP,2009,17.28
SGP,2010,17.73
SGP,2011,17.130000000000003
SGP,2012,17.150000000000002
SGP,2013,17.02
SGP,2014,16.7
SGP,2015,16.669999999999998
SGP,2016,16.650000000000002
SGP,2017,16.650000000000002
SGP,2018,16.650000000000002
SGP,2019,16.650000000000002
SGP,2020,16.650000000000002
SGP,2021,16.650000000000002
SGP,2022,16.650000000000002
SVN,1995,23.26
SVN,1996,23.02
SVN,1997,23.599999999999998
SVN,1998,23.11
SVN,1999,22.86
SVN,2000,23.21
SVN,2001,23.31
SVN,2002,23.09
SVN,2003,22.650000000000002
SVN,2004,22.67
SVN,2005,22.32
SVN,2006,22.189999999999998
SVN,2007,22.400000000000002
SVN,2008,22.470000000000002
SVN,2009,22.720000000000002
SVN,2010,22.56
SVN,2011,22.91
SVN,2012,22.36
SVN,2013,22.400000000000002
SVN,2014,22.23
SVN,2015,22.55
SVN,2016,22.49
SVN,2017,22.85
SVN,2018,23.07
SVN,2019,23.07
SVN,2020,23.07
SVN,2021,23.07
SVN,2022,23.09
SVK,1995,25.840000000000003
SVK,1996,25.629999999999995
SVK,1997,25.44
SVK,1998,24.82
SVK,1999,24.55
SVK,2000,24.37
SVK,2001,23.7
SVK,2002,23.57
SVK,2003,23.84
SVK,2004,22.33
SVK,2005,22.74
SVK,2006,22.63
SVK,2007,22.8
SVK,2008,23.31
SVK,2009,23.97
SVK,2010,23.05
SVK,2011,23.48
SVK,2012,23.880000000000003
SVK,2013,23.169999999999998
SVK,2014,24.6
SVK,2015,23.89
SVK,2016,24.490000000000002
SVK,2017,24.95
SVK,2018,24.15
SVK,2019,24.48
SVK,2020,24.48
SVK,2021,24.48
SVK,2022,24.48
SLE,1995,13.309999999999999
SLE,1996,13.309999999999999
SLE,1997,13.309999999999999
SLE,1998,13.309999999999999
SLE,1999,13.309999999999999
SLE,2000,13.309999999999999
SLE,2001,13.309999999999999
SLE,2002,13.309999999999999
SLE,2003,13.309999999999999
SLE,2004,13.639999999999999
SLE,2005,13.96
SLE,2006,14.29
SLE,2007,14.610000000000001
SLE,2008,14.940000000000001
SLE,2009,15.260000000000002
SLE,2010,15.590000000000002
SLE,2011,15.920000000000002
SLE,2012,15.78
SLE,2013,15.65
SLE,2014,15.52
SLE,2015,15.39
SLE,2016,15.260000000000002
SLE,2017,15.129999999999999
SLE,2018,14.99
SLE,2019,14.99
SLE,2020,14.99
SLE,2021,14.99
SLE,2022,14.99
SMR,1995,19.56
SMR,1996,19.5
SMR,1997,19.18
SMR,1998,19.259999999999998
SMR,1999,19.25
SMR,2000,18.93
SMR,2001,18.92
SMR,2002,19.189999999999998
SMR,2003,18.96
SMR,2004,18.21
SMR,2005,18.44
SMR,2006,18.2
SMR,2007,18.4
SMR,2008,19.16
SMR,2009,19.54
SMR,2010,18.4
SMR,2011,18.33
SMR,2012,18.459999999999997
SMR,2013,18.16
SMR,2014,18.05
SMR,2015,18.08
SMR,2016,18.14
SMR,2017,18.26
SMR,2018,18.42
SMR,2019,18.6
SMR,2020,18.52
SMR,2021,18.34
SMR,2022,18.4
SEN,1995,13.36
SEN,1996,13.239999999999998
SEN,1997,13.120000000000001
SEN,1998,13
SEN,1999,12.879999999999999
SEN,2000,12.76
SEN,2001,12.64
SEN,2002,12.920000000000002
SEN,2003,13.200000000000001
SEN,2004,13.469999999999999
SEN,2005,13.750000000000002
SEN,2006,13.69
SEN,2007,13.63
SEN,2008,13.569999999999999
SEN,2009,13.5
SEN,2010,13.44
SEN,2011,13.38
SEN,2012,13.450000000000001
SEN,2013,13.52
SEN,2014,13.59
SEN,2015,13.66
SEN,2016,13.73
SEN,2017,13.81
SEN,2018,13.88
SEN,2019,14.26
SEN,2020,14.64
SEN,2021,15.010000000000002
SEN,2022,15.010000000000002
SOM,1995,11.81
SOM,1996,12.25
SOM,1997,12.629999999999999
SOM,1998,13.08
SOM,1999,13.59
SOM,2000,13.52
SOM,2001,13.44
SOM,2002,13.530000000000001
SOM,2003,13.530000000000001
SOM,2004,13.530000000000001
SOM,2005,13.51
SOM,2006,13.450000000000001
SOM,2007,13.38
SOM,2008,13.370000000000001
SOM,2009,13.33
SOM,2010,13.33
SOM,2011,13.350000000000001
SOM,2012,13.309999999999999
SOM,2013,13.23
SOM,2014,13.16
SOM,2015,13.13
SOM,2016,13.26
SOM,2017,13.450000000000001
SOM,2018,13.63
SOM,2019,13.81
SOM,2020,13.98
SOM,2021,13.96
SOM,2022,14.04
SUR,1995,8.39
SUR,1996,8.39
SUR,1997,8.39
SUR,1998,8.39
SUR,1999,8.39
SUR,2000,8.39
SUR,2001,8.02
SUR,2002,8.1
SUR,2003,8.48
SUR,2004,8.72
SUR,2005,8.7
SUR,2006,9.04
SUR,2007,8.92
SUR,2008,9.16
SUR,2009,9.33
SUR,2010,9.47
SUR,2011,9.78
SUR,2012,10.03
SUR,2013,10.09
SUR,2014,10.25
SUR,2015,10.31
SUR,2016,10.280000000000001
SUR,2017,10.2
SUR,2018,10.11
SUR,2019,10.15
SUR,2020,8.690000000000001
SUR,2021,9.49
SUR,2022,10.14
SSD,1995,10.97
SSD,1996,10.97
SSD,1997,10.97
SSD,1998,10.97
SSD,1999,10.97
SSD,2000,10.97
SSD,2001,10.97
SSD,2002,10.97
SSD,2003,10.97
SSD,2004,10.97
SSD,2005,10.97
SSD,2006,10.97
SSD,2007,10.97
SSD,2008,10.97
SSD,2009,10.97
SSD,2010,11.1
SSD,2011,11.24
SSD,2012,11.37
SSD,2013,11.51
SSD,2014,11.64
SSD,2015,11.78
SSD,2016,11.91
SSD,2017,11.91
SSD,2018,11.91
SSD,2019,11.91
SSD,2020,11.91
SSD,2021,11.91
SSD,2022,11.91
STP,1995,16.84
STP,1996,16.84
STP,1997,16.84
STP,1998,16.84
STP,1999,16.84
STP,2000,16.84
STP,2001,16.91
STP,2002,16.97
STP,2003,17.04
STP,2004,17.1
STP,2005,17.169999999999998
STP,2006,17.23
STP,2007,17.299999999999997
STP,2008,17.37
STP,2009,17.43
STP,2010,17.5
STP,2011,16.86
STP,2012,16.220000000000002
STP,2013,15.58
STP,2014,14.940000000000001
STP,2015,14.31
STP,2016,13.669999999999998
STP,2017,13.04
STP,2018,13.04
STP,2019,13.04
STP,2020,13.04
STP,2021,13.04
STP,2022,13.04
SLV,1995,7.08
SLV,1996,7.08
SLV,1997,7.08
SLV,1998,7.08
SLV,1999,7.08
SLV,2000,7.08
SLV,2001,7.08
SLV,2002,6.92
SLV,2003,8.07
SLV,2004,8.23
SLV,2005,6.959999999999999
SLV,2006,8.4
SLV,2007,8.3
SLV,2008,8.36
SLV,2009,8.43
SLV,2010,8.73
SLV,2011,9.180000000000001
SLV,2012,9.629999999999999
SLV,2013,8.63
SLV,2014,8.38
SLV,2015,8.98
SLV,2016,8.57
SLV,2017,9.47
SLV,2018,9.59
SLV,2019,9.74
SLV,2020,8.72
SLV,2021,10.03
SLV,2022,10.54
SXM,1995,8.04
SXM,1996,8.07
SXM,1997,8.110000000000001
SXM,1998,8.14
SXM,1999,8.18
SXM,2000,8.21
SXM,2001,8.260000000000002
SXM,2002,8.3
SXM,2003,8.35
SXM,2004,8.39
SXM,2005,8.43
SXM,2006,8.459999999999999
SXM,2007,8.5
SXM,2008,8.53
SXM,2009,8.57
SXM,2010,8.6
SXM,2011,9.17
SXM,2012,9.74
SXM,2013,10.299999999999999
SXM,2014,10.86
SXM,2015,11.41
SXM,2016,11.97
SXM,2017,12.509999999999998
SXM,2018,13.059999999999999
SXM,2019,13.600000000000001
SXM,2020,14.13
SXM,2021,14.13
SXM,2022,14.13
SYR,1995,11.92
SYR,1996,11.92
SYR,1997,11.83
SYR,1998,11.74
SYR,1999,11.64
SYR,2000,11.55
SYR,2001,11.450000000000001
SYR,2002,11.35
SYR,2003,11.25
SYR,2004,10.65
SYR,2005,10.65
SYR,2006,10.65
SYR,2007,10.65
SYR,2008,10.65
SYR,2009,10.65
SYR,2010,10.65
SYR,2011,10.65
SYR,2012,10.65
SYR,2013,10.65
SYR,2014,10.65
SYR,2015,10.65
SYR,2016,10.65
SYR,2017,10.65
SYR,2018,10.65
SYR,2019,10.65
SYR,2020,10.65
SYR,2021,10.65
SYR,2022,10.65
SWZ,1995,6.710000000000001
SWZ,1996,7.06
SWZ,1997,7.41
SWZ,1998,7.76
SWZ,1999,8.110000000000001
SWZ,2000,8.459999999999999
SWZ,2001,8.52
SWZ,2002,8.57
SWZ,2003,8.63
SWZ,2004,8.68
SWZ,2005,8.74
SWZ,2006,8.790000000000001
SWZ,2007,8.85
SWZ,2008,8.9
SWZ,2009,8.959999999999999
SWZ,2010,8.799999999999999
SWZ,2011,8.64
SWZ,2012,8.49
SWZ,2013,8.33
SWZ,2014,8.17
SWZ,2015,8.01
SWZ,2016,7.86
SWZ,2017,7.86
SWZ,2018,7.86
SWZ,2019,7.86
SWZ,2020,7.86
SWZ,2021,7.86
SWZ,2022,7.86
TCA,1995,8.04
TCA,1996,8.07
TCA,1997,8.110000000000001
TCA,1998,8.14
TCA,1999,8.18
TCA,2000,8.21
TCA,2001,8.260000000000002
TCA,2002,8.3
TCA,2003,8.35
TCA,2004,8.39
TCA,2005,8.43
TCA,2006,8.459999999999999
TCA,2007,8.5
TCA,2008,8.53
TCA,2009,8.57
TCA,2010,8.6
TCA,2011,9.17
TCA,2012,9.74
TCA,2013,10.299999999999999
TCA,2014,10.86
TCA,2015,11.41
TCA,2016,11.97
TCA,2017,12.509999999999998
TCA,2018,13.059999999999999
TCA,2019,13.600000000000001
TCA,2020,14.13
TCA,2021,14.13
TCA,2022,14.13
TCD,1995,13.320000000000002
TCD,1996,13.320000000000002
TCD,1997,13.320000000000002
TCD,1998,13.320000000000002
TCD,1999,13.320000000000002
TCD,2000,13.320000000000002
TCD,2001,13.320000000000002
TCD,2002,13.320000000000002
TCD,2003,13.320000000000002
TCD,2004,13.19
TCD,2005,13.059999999999999
TCD,2006,12.93
TCD,2007,12.809999999999999
TCD,2008,12.68
TCD,2009,12.55
TCD,2010,12.42
TCD,2011,12.29
TCD,2012,12.590000000000002
TCD,2013,12.879999999999999
TCD,2014,13.170000000000002
TCD,2015,13.459999999999999
TCD,2016,13.76
TCD,2017,14.05
TCD,2018,14.34
TCD,2019,14.41
TCD,2020,14.469999999999999
TCD,2021,14.530000000000001
TCD,2022,14.59
TGO,1995,12.35
TGO,1996,12.35
TGO,1997,12.35
TGO,1998,12.35
TGO,1999,12.35
TGO,2000,12.35
TGO,2001,12.35
TGO,2002,12.35
TGO,2003,12.35
TGO,2004,12.35
TGO,2005,12.35
TGO,2006,12.35
TGO,2007,12.049999999999999
TGO,2008,11.75
TGO,2009,11.450000000000001
TGO,2010,11.15
TGO,2011,10.85
TGO,2012,11.19
TGO,2013,11.53
TGO,2014,11.87
TGO,2015,12.22
TGO,2016,12.25
TGO,2017,12.29
TGO,2018,12.33
TGO,2019,12.98
TGO,2020,13.63
TGO,2021,14.280000000000001
TGO,2022,14.280000000000001
THA,1995,10.2
THA,1996,10.32
THA,1997,10.549999999999999
THA,1998,10.76
THA,1999,10.280000000000001
THA,2000,10.12
THA,2001,8.6
THA,2002,10.16
THA,2003,9.55
THA,2004,10.6
THA,2005,10.58
THA,2006,10.639999999999999
THA,2007,11
THA,2008,11.34
THA,2009,11.61
THA,2010,11.469999999999999
THA,2011,11.82
THA,2012,11.64
THA,2013,12.520000000000001
THA,2014,12.479999999999999
THA,2015,13.38
THA,2016,13.07
THA,2017,10.54
THA,2018,11.24
THA,2019,11.700000000000001
THA,2020,11.43
THA,2021,10.65
THA,2022,10.65
TJK,1995,22.82
TJK,1996,21.709999999999997
TJK,1997,20.59
TJK,1998,19.46
TJK,1999,18.34
TJK,2000,17.66
TJK,2001,16.88
TJK,2002,16.17
TJK,2003,15.870000000000001
TJK,2004,15.989999999999998
TJK,2005,16.02
TJK,2006,16.46
TJK,2007,16.99
TJK,2008,16.64
TJK,2009,16.32
TJK,2010,16.28
TJK,2011,16.439999999999998
TJK,2012,16.23
TJK,2013,16.18
TJK,2014,16.45
TJK,2015,16.7
TJK,2016,15.78
TJK,2017,15.53
TJK,2018,15.479999999999999
TJK,2019,15.479999999999999
TJK,2020,15.479999999999999
TJK,2021,15.479999999999999
TJK,2022,15.479999999999999
TLS,1995,13.139999999999999
TLS,1996,13.139999999999999
TLS,1997,13.139999999999999
TLS,1998,13.139999999999999
TLS,1999,13.139999999999999
TLS,2000,13.139999999999999
TLS,2001,13.139999999999999
TLS,2002,13.889999999999999
TLS,2003,14.63
TLS,2004,15.120000000000001
TLS,2005,15.709999999999999
TLS,2006,16.33
TLS,2007,16.84
TLS,2008,16.81
TLS,2009,16.61
TLS,2010,16.57
TLS,2011,16.63
TLS,2012,16.79
TLS,2013,16.81
TLS,2014,16.71
TLS,2015,16.73
TLS,2016,16.7
TLS,2017,16.73
TLS,2018,16.8
TLS,2019,16.8
TLS,2020,16.8
TLS,2021,16.8
TLS,2022,16.8
TKM,1995,18.83
TKM,1996,16.919999999999998
TKM,1997,15.010000000000002
TKM,1998,13.089999999999998
TKM,1999,13.059999999999999
TKM,2000,13
TKM,2001,12.83
TKM,2002,12.67
TKM,2003,12.75
TKM,2004,13.120000000000001
TKM,2005,12.64
TKM,2006,12.61
TKM,2007,12.73
TKM,2008,12.41
TKM,2009,12.1
TKM,2010,12.18
TKM,2011,12.379999999999999
TKM,2012,12.33
TKM,2013,12.379999999999999
TKM,2014,12.629999999999999
TKM,2015,12.870000000000001
TKM,2016,12.26
TKM,2017,12.09
TKM,2018,12.06
TKM,2019,12.06
TKM,2020,12.06
TKM,2021,12.06
TKM,2022,12.06
TUN,1995,11.12
TUN,1996,11.12
TUN,1997,11.12
TUN,1998,11.12
TUN,1999,11.12
TUN,2000,11.12
TUN,2001,11.12
TUN,2002,11.12
TUN,2003,11.12
TUN,2004,11.12
TUN,2005,11.12
TUN,2006,11.35
TUN,2007,11.559999999999999
TUN,2008,11.76
TUN,2009,11.940000000000001
TUN,2010,12.120000000000001
TUN,2011,12.26
TUN,2012,12.32
TUN,2013,12.379999999999999
TUN,2014,12.379999999999999
TUN,2015,12.379999999999999
TUN,2016,12.379999999999999
TUN,2017,12.379999999999999
TUN,2018,12.379999999999999
TUN,2019,12.379999999999999
TUN,2020,12.379999999999999
TUN,2021,12.379999999999999
TUN,2022,12.379999999999999
TON,1995,20.74
TON,1996,20.73
TON,1997,20.73
TON,1998,20.73
TON,1999,20.72
TON,2000,20.72
TON,2001,20.27
TON,2002,19.830000000000002
TON,2003,19.400000000000002
TON,2004,18.98
TON,2005,18.57
TON,2006,18.17
TON,2007,17.78
TON,2008,17.39
TON,2009,17.02
TON,2010,16.650000000000002
TON,2011,16.55
TON,2012,16.45
TON,2013,16.36
TON,2014,16.27
TON,2015,16.189999999999998
TON,2016,16.11
TON,2017,16.03
TON,2018,15.959999999999999
TON,2019,15.89
TON,2020,15.82
TON,2021,15.82
TON,2022,15.82
TUR,1995,12.22
TUR,1996,12.25
TUR,1997,12.280000000000001
TUR,1998,12.3
TUR,1999,12.33
TUR,2000,12.36
TUR,2001,12.389999999999999
TUR,2002,12.42
TUR,2003,12.78
TUR,2004,13.3
TUR,2005,14.219999999999999
TUR,2006,14.85
TUR,2007,15.079999999999998
TUR,2008,14.799999999999999
TUR,2009,14.030000000000001
TUR,2010,14.649999999999999
TUR,2011,14.56
TUR,2012,14.56
TUR,2013,15.160000000000002
TUR,2014,14.46
TUR,2015,14.21
TUR,2016,13.950000000000001
TUR,2017,12.01
TUR,2018,11.88
TUR,2019,11.98
TUR,2020,13.74
TUR,2021,14.21
TUR,2022,13.33
TTO,1995,8.39
TTO,1996,8.39
TTO,1997,8.39
TTO,1998,8.39
TTO,1999,8.39
TTO,2000,8.39
TTO,2001,8.02
TTO,2002,8.1
TTO,2003,8.48
TTO,2004,8.72
TTO,2005,8.7
TTO,2006,9.04
TTO,2007,8.92
TTO,2008,9.16
TTO,2009,9.33
TTO,2010,9.47
TTO,2011,9.78
TTO,2012,10.03
TTO,2013,10.09
TTO,2014,10.25
TTO,2015,10.31
TTO,2016,10.280000000000001
TTO,2017,10.2
TTO,2018,10.11
TTO,2019,10.15
TTO,2020,8.690000000000001
TTO,2021,9.49
TTO,2022,10.14
TUV,1995,20.74
TUV,1996,20.73
TUV,1997,20.73
TUV,1998,20.73
TUV,1999,20.72
TUV,2000,20.72
TUV,2001,20.27
TUV,2002,19.830000000000002
TUV,2003,19.400000000000002
TUV,2004,18.98
TUV,2005,18.57
TUV,2006,18.17
TUV,2007,17.78
TUV,2008,17.39
TUV,2009,17.02
TUV,2010,16.650000000000002
TUV,2011,16.55
TUV,2012,16.45
TUV,2013,16.36
TUV,2014,16.27
TUV,2015,16.189999999999998
TUV,2016,16.11
TUV,2017,16.03
TUV,2018,15.959999999999999
TUV,2019,15.89
TUV,2020,15.82
TUV,2021,15.82
TUV,2022,15.82
TZA,1995,15.27
TZA,1996,15.15
TZA,1997,15.02
TZA,1998,14.899999999999999
TZA,1999,14.77
TZA,2000,14.649999999999999
TZA,2001,14.46
TZA,2002,14.27
TZA,2003,14.08
TZA,2004,13.900000000000002
TZA,2005,13.71
TZA,2006,13.52
TZA,2007,13.33
TZA,2008,13.530000000000001
TZA,2009,13.73
TZA,2010,13.930000000000001
TZA,2011,14.13
TZA,2012,13.94
TZA,2013,13.74
TZA,2014,13.54
TZA,2015,13.34
TZA,2016,13.15
TZA,2017,12.950000000000001
TZA,2018,12.950000000000001
TZA,2019,12.950000000000001
TZA,2020,12.950000000000001
TZA,2021,12.950000000000001
TZA,2022,12.950000000000001
UKR,1995,16.54
UKR,1996,19.72
UKR,1997,21.04
UKR,1998,23.01
UKR,1999,23.7
UKR,2000,22.55
UKR,2001,21.099999999999998
UKR,2002,21.13
UKR,2003,20.66
UKR,2004,19.919999999999998
UKR,2005,20.919999999999998
UKR,2006,20.380000000000003
UKR,2007,21.240000000000002
UKR,2008,21.75
UKR,2009,23.18
UKR,2010,24.19
UKR,2011,24.37
UKR,2012,25.47
UKR,2013,25.97
UKR,2014,24.5
UKR,2015,23.28
UKR,2016,22.220000000000002
UKR,2017,22.27
UKR,2018,22.74
UKR,2019,22.59
UKR,2020,22.59
UKR,2021,22.59
UKR,2022,22.59
UGA,1995,13.459999999999999
UGA,1996,13.69
UGA,1997,13.18
UGA,1998,12.68
UGA,1999,12.17
UGA,2000,11.88
UGA,2001,11.58
UGA,2002,11.29
UGA,2003,11.559999999999999
UGA,2004,11.82
UGA,2005,12.09
UGA,2006,12
UGA,2007,11.92
UGA,2008,11.83
UGA,2009,11.75
UGA,2010,12.17
UGA,2011,12.58
UGA,2012,13
UGA,2013,12.78
UGA,2014,12.559999999999999
UGA,2015,12.35
UGA,2016,12.13
UGA,2017,12.15
UGA,2018,12.17
UGA,2019,12.2
UGA,2020,12.2
UGA,2021,12.2
UGA,2022,12.2
USA,1995,15.740000000000002
USA,1996,15.47
USA,1997,15.24
USA,1998,15.28
USA,1999,15.14
USA,2000,15.06
USA,2001,15.310000000000002
USA,2002,15.4
USA,2003,15.09
USA,2004,14.78
USA,2005,14.32
USA,2006,14.08
USA,2007,14.31
USA,2008,14.29
USA,2009,14.249999999999998
USA,2010,13.87
USA,2011,13.56
USA,2012,13.15
USA,2013,13.450000000000001
USA,2014,13.139999999999999
USA,2015,13.209999999999999
USA,2016,12.950000000000001
USA,2017,13.48
USA,2018,13.34
USA,2019,13.58
USA,2020,13.700000000000001
USA,2021,13.459999999999999
USA,2022,13.34
URY,1995,13.61
URY,1996,13.61
URY,1997,13.61
URY,1998,13.61
URY,1999,13.61
URY,2000,13.61
URY,2001,13.03
URY,2002,12.94
URY,2003,12.370000000000001
URY,2004,12.590000000000002
URY,2005,12.959999999999999
URY,2006,12.959999999999999
URY,2007,12.959999999999999
URY,2008,13.4
URY,2009,14.000000000000002
URY,2010,14.63
URY,2011,15.590000000000002
URY,2012,16.09
URY,2013,16.470000000000002
URY,2014,16.189999999999998
URY,2015,15.97
URY,2016,15.509999999999998
URY,2017,15.260000000000002
URY,2018,15.03
URY,2019,15.09
URY,2020,14.69
URY,2021,14.469999999999999
URY,2022,15.25
UZB,1995,18.01
UZB,1996,15.950000000000001
UZB,1997,13.88
UZB,1998,11.799999999999999
UZB,1999,13.15
UZB,2000,14.499999999999998
UZB,2001,14.96
UZB,2002,15.45
UZB,2003,14.67
UZB,2004,14.67
UZB,2005,14.67
UZB,2006,14.67
UZB,2007,14.67
UZB,2008,14.67
UZB,2009,14.67
UZB,2010,14.67
UZB,2011,14.67
UZB,2012,14.67
UZB,2013,14.67
UZB,2014,14.67
UZB,2015,14.67
UZB,2016,14.95
UZB,2017,14.62
UZB,2018,14.62
UZB,2019,14.62
UZB,2020,14.62
UZB,2021,14.62
UZB,2022,14.62
VCT,1995,8.04
VCT,1996,8.07
VCT,1997,8.110000000000001
VCT,1998,8.14
VCT,1999,8.18
VCT,2000,8.21
VCT,2001,8.260000000000002
VCT,2002,8.3
VCT,2003,8.35
VCT,2004,8.39
VCT,2005,8.43
VCT,2006,8.459999999999999
VCT,2007,8.5
VCT,2008,8.53
VCT,2009,8.57
VCT,2010,8.6
VCT,2011,9.17
VCT,2012,9.74
VCT,2013,10.299999999999999
VCT,2014,10.86
VCT,2015,11.41
VCT,2016,11.97
VCT,2017,12.509999999999998
VCT,2018,13.059999999999999
VCT,2019,13.600000000000001
VCT,2020,14.13
VCT,2021,14.13
VCT,2022,14.13
VEN,1995,8.39
VEN,1996,8.39
VEN,1997,8.39
VEN,1998,8.39
VEN,1999,8.39
VEN,2000,8.39
VEN,2001,8.02
VEN,2002,8.1
VEN,2003,8.48
VEN,2004,8.72
VEN,2005,8.7
VEN,2006,9.04
VEN,2007,8.92
VEN,2008,9.16
VEN,2009,9.33
VEN,2010,9.47
VEN,2011,9.78
VEN,2012,10.03
VEN,2013,10.09
VEN,2014,10.25
VEN,2015,10.31
VEN,2016,10.280000000000001
VEN,2017,10.2
VEN,2018,10.11
VEN,2019,10.15
VEN,2020,8.690000000000001
VEN,2021,9.49
VEN,2022,10.14
VGB,1995,8.04
VGB,1996,8.07
VGB,1997,8.110000000000001
VGB,1998,8.14
VGB,1999,8.18
VGB,2000,8.21
VGB,2001,8.260000000000002
VGB,2002,8.3
VGB,2003,8.35
VGB,2004,8.39
VGB,2005,8.43
VGB,2006,8.459999999999999
VGB,2007,8.5
VGB,2008,8.53
VGB,2009,8.57
VGB,2010,8.6
VGB,2011,9.17
VGB,2012,9.74
VGB,2013,10.299999999999999
VGB,2014,10.86
VGB,2015,11.41
VGB,2016,11.97
VGB,2017,12.509999999999998
VGB,2018,13.059999999999999
VGB,2019,13.600000000000001
VGB,2020,14.13
VGB,2021,14.13
VGB,2022,14.13
VNM,1995,13.889999999999999
VNM,1996,13.94
VNM,1997,13.950000000000001
VNM,1998,13.96
VNM,1999,13.750000000000002
VNM,2000,13.28
VNM,2001,12.959999999999999
VNM,2002,12.870000000000001
VNM,2003,13.05
VNM,2004,13.03
VNM,2005,13.52
VNM,2006,14.030000000000001
VNM,2007,14.06
VNM,2008,14.08
VNM,2009,13.23
VNM,2010,12.6
VNM,2011,13.48
VNM,2012,14.35
VNM,2013,14.610000000000001
VNM,2014,14.75
VNM,2015,14.66
VNM,2016,14.540000000000001
VNM,2017,14.57
VNM,2018,14.63
VNM,2019,14.63
VNM,2020,14.63
VNM,2021,14.63
VNM,2022,14.63
VUT,1995,20.74
VUT,1996,20.73
VUT,1997,20.73
VUT,1998,20.73
VUT,1999,20.72
VUT,2000,20.72
VUT,2001,20.27
VUT,2002,19.830000000000002
VUT,2003,19.400000000000002
VUT,2004,18.98
VUT,2005,18.57
VUT,2006,18.17
VUT,2007,17.78
VUT,2008,17.39
VUT,2009,17.02
VUT,2010,16.650000000000002
VUT,2011,16.55
VUT,2012,16.45
VUT,2013,16.36
VUT,2014,16.27
VUT,2015,16.189999999999998
VUT,2016,16.11
VUT,2017,16.03
VUT,2018,15.959999999999999
VUT,2019,15.89
VUT,2020,15.82
VUT,2021,15.82
VUT,2022,15.82
WSM,1995,20.74
WSM,1996,20.73
WSM,1997,20.73
WSM,1998,20.73
WSM,1999,20.72
WSM,2000,20.72
WSM,2001,20.27
WSM,2002,19.830000000000002
WSM,2003,19.400000000000002
WSM,2004,18.98
WSM,2005,18.57
WSM,2006,18.17
WSM,2007,17.78
WSM,2008,17.39
WSM,2009,17.02
WSM,2010,16.650000000000002
WSM,2011,16.55
WSM,2012,16.45
WSM,2013,16.36
WSM,2014,16.27
WSM,2015,16.189999999999998
WSM,2016,16.11
WSM,2017,16.03
WSM,2018,15.959999999999999
WSM,2019,15.89
WSM,2020,15.82
WSM,2021,15.82
WSM,2022,15.82
YEM,1995,9.99
YEM,1996,9.99
YEM,1997,9.99
YEM,1998,9.99
YEM,1999,9.879999999999999
YEM,2000,9.77
YEM,2001,9.66
YEM,2002,9.56
YEM,2003,9.45
YEM,2004,9.35
YEM,2005,9.26
YEM,2006,9.16
YEM,2007,9.370000000000001
YEM,2008,9.59
YEM,2009,9.84
YEM,2010,10.12
YEM,2011,10.440000000000001
YEM,2012,9.82
YEM,2013,9.180000000000001
YEM,2014,9.44
YEM,2015,9.44
YEM,2016,9.44
YEM,2017,9.44
YEM,2018,9.44
YEM,2019,9.44
YEM,2020,9.44
YEM,2021,9.44
YEM,2022,9.44
ZAF,1995,12.839999999999998
ZAF,1996,12.32
ZAF,1997,11.799999999999999
ZAF,1998,11.28
ZAF,1999,10.76
ZAF,2000,10.25
ZAF,2001,10.2
ZAF,2002,10.16
ZAF,2003,10.08
ZAF,2004,10.459999999999999
ZAF,2005,10.16
ZAF,2006,9.370000000000001
ZAF,2007,8.16
ZAF,2008,8.74
ZAF,2009,8.99
ZAF,2010,7.89
ZAF,2011,7.359999999999999
ZAF,2012,5.8999999999999995
ZAF,2013,5.8500000000000005
ZAF,2014,5.81
ZAF,2015,5.81
ZAF,2016,5.81
ZAF,2017,5.81
ZAF,2018,5.81
ZAF,2019,5.81
ZAF,2020,5.81
ZAF,2021,5.81
ZAF,2022,5.81
ZMB,1995,9.54
ZMB,1996,10.02
ZMB,1997,9.9
ZMB,1998,9.77
ZMB,1999,10.45
ZMB,2000,11.12
ZMB,2001,11.799999999999999
ZMB,2002,12.479999999999999
ZMB,2003,10.190000000000001
ZMB,2004,7.920000000000001
ZMB,2005,7.88
ZMB,2006,7.84
ZMB,2007,8.07
ZMB,2008,8.309999999999999
ZMB,2009,8.540000000000001
ZMB,2010,8.77
ZMB,2011,8.49
ZMB,2012,8.219999999999999
ZMB,2013,7.9399999999999995
ZMB,2014,7.66
ZMB,2015,7.380000000000001
ZMB,2016,7.580000000000001
ZMB,2017,7.79
ZMB,2018,7.99
ZMB,2019,8.200000000000001
ZMB,2020,8.4
ZMB,2021,8.61
ZMB,2022,8.81
