ISO3,Year,SWIID_gini_disp
SVK,2004,26.8
SVK,2005,26.6
SVK,2006,25.4
SVK,2007,25
SVK,2008,24.9
SVK,2009,25.3
SVK,2010,25.6
SVK,2011,25.2
SVK,2012,24.9
SVK,2013,25.3
SVK,2014,24.8
SVK,2015,24.4
SVK,2016,23.5
SVK,2017,22.8
SVK,2018,22.9
SVK,2019,22.4
SVK,2020,22.5
SVK,2021,22.3
SVK,2022,22.4
SVK,2023,22.3
SVN,1987,21.3
SVN,1988,21
SVN,1989,21.5
SVN,1990,21.9
SVN,1991,22.6
SVN,1992,23.1
SVN,1993,23.5
SVN,1994,23.2
SVN,1995,23.3
SVN,1996,23.3
SVN,1997,23.2
SVN,1998,23.3
SVN,1999,23.2
SVN,2000,23.2
SVN,2001,23.1
SVN,2002,23.1
SVN,2003,23.3
SVN,2004,23.3
SVN,2005,23.6
SVN,2006,23.6
SVN,2007,23.3
SVN,2008,23.4
SVN,2009,24.1
SVN,2010,24.8
SVN,2011,24.9
SVN,2012,25.7
SVN,2013,25.3
SVN,2014,25.1
SVN,2015,25.2
SVN,2016,24.6
SVN,2017,24.2
SVN,2018,24.1
SVN,2019,24
SVN,2020,23.8
SVN,2021,23.7
SVN,2022,23.8
SVN,2023,23.9
SLB,2005,43.4
SLB,2006,43.3
SLB,2007,43.2
SLB,2008,43.1
SLB,2009,43
SLB,2010,42.8
SLB,2011,42.7
SLB,2012,42.6
SOM,2002,35.5
ZAF,1975,59.2
ZAF,1976,59.4
ZAF,1977,59.5
ZAF,1978,59.6
ZAF,1979,59.8
ZAF,1980,59.9
ZAF,1981,60.1
ZAF,1982,60.2
ZAF,1983,60.3
ZAF,1984,60.4
ZAF,1985,60.6
ZAF,1986,60.7
ZAF,1987,60.8
ZAF,1988,61
ZAF,1989,61.1
ZAF,1990,61.2
ZAF,1991,61.3
ZAF,1992,61.5
ZAF,1993,61.6
ZAF,1994,61.6
ZAF,1995,61.5
ZAF,1996,61.6
ZAF,1997,61.7
ZAF,1998,61.8
ZAF,1999,61.9
ZAF,2000,62
ZAF,2001,62.3
ZAF,2002,62.6
ZAF,2003,62.8
ZAF,2004,63.1
ZAF,2005,63.4
ZAF,2006,63.6
ZAF,2007,63.8
ZAF,2008,63.9
ZAF,2009,63.7
ZAF,2010,63.5
ZAF,2011,63.3
ZAF,2012,63
ZAF,2013,62.8
ZAF,2014,62.6
ZAF,2015,62.4
ZAF,2016,62.2
ZAF,2017,62
ZAF,2018,61.9
ZAF,2019,61.7
ZAF,2020,61.6
ZAF,2021,61.4
ZAF,2022,61.2
SSD,2009,46.9
SSD,2010,46.8
SSD,2011,46.8
SSD,2012,46.8
SSD,2013,46.7
SSD,2014,46.7
SSD,2015,46.7
SSD,2016,46.7
RUS,1980,24.3
RUS,1981,24.3
RUS,1982,24.3
RUS,1983,24.2
RUS,1984,24.2
RUS,1985,24.2
RUS,1986,24.3
RUS,1987,24.4
ESP,1974,32.1
ESP,1975,32.1
ESP,1976,32.1
ESP,1977,32.1
ESP,1978,32.1
ESP,1979,32.1
ESP,1980,32.1
ESP,1981,32.3
ESP,1982,32.3
ESP,1983,32.4
ESP,1984,32.5
ESP,1985,32.5
ESP,1986,33
ESP,1987,32.1
ESP,1988,31.3
ESP,1989,30.6
ESP,1990,30.6
ESP,1991,31
ESP,1992,30.7
ESP,1993,32.6
ESP,1994,33.2
ESP,1995,33.5
ESP,1996,33.7
ESP,1997,33.4
ESP,1998,33
ESP,1999,32.5
ESP,2000,31.9
ESP,2001,30.9
ESP,2002,30.6
ESP,2003,31.7
ESP,2004,32.5
ESP,2005,32.4
ESP,2006,32.1
ESP,2007,32.4
ESP,2008,32.7
ESP,2009,33.1
ESP,2010,33.5
ESP,2011,33.7
ESP,2012,33.8
ESP,2013,34.2
ESP,2014,34.3
ESP,2015,34.2
ESP,2016,33.9
ESP,2017,33.3
ESP,2018,32.9
ESP,2019,32.4
ESP,2020,32.4
ESP,2021,31.9
ESP,2022,31.5
ESP,2023,31.4
LKA,1970,36.6
LKA,1971,36.8
LKA,1972,37
LKA,1973,37.2
LKA,1974,37.6
LKA,1975,38
LKA,1976,38.4
LKA,1977,38.7
LKA,1978,39.1
LKA,1979,39.5
LKA,1980,39.8
LKA,1981,40.2
LKA,1982,40.4
LKA,1983,40.7
LKA,1984,40.9
LKA,1985,41.1
LKA,1986,41.4
LKA,1987,41.6
LKA,1988,41.9
LKA,1989,42.2
LKA,1990,42.4
LKA,1991,42.7
LKA,1992,43.1
LKA,1993,43.4
LKA,1994,43.8
LKA,1995,44.1
LKA,1996,44.4
LKA,1997,44.8
LKA,1998,45.3
LKA,1999,45.7
LKA,2000,46.1
LKA,2001,46.5
LKA,2002,46.9
LKA,2003,47.1
LKA,2004,47.3
LKA,2005,47.6
LKA,2006,47.9
LKA,2007,47.9
LKA,2008,47.9
LKA,2009,47.8
LKA,2010,47.8
LKA,2011,47.9
LKA,2012,47.9
LKA,2013,47.9
LKA,2014,48
LKA,2015,48.1
LKA,2016,48.2
LKA,2017,48.2
LKA,2018,48.2
LKA,2019,48.2
KNA,2000,42.6
KNA,2001,42.7
KNA,2002,42.7
KNA,2003,42.8
KNA,2004,42.8
KNA,2005,42.9
KNA,2006,42.9
KNA,2007,43
KNA,2008,43
KNA,2009,43.1
LCA,1995,46.2
LCA,1996,46.2
LCA,1997,46.3
LCA,1998,46.4
LCA,1999,46.5
LCA,2000,46.6
LCA,2001,46.7
LCA,2002,46.7
LCA,2003,46.8
LCA,2004,46.9
LCA,2005,47
LCA,2006,47
LCA,2007,47.1
LCA,2008,47.2
LCA,2009,47.2
LCA,2010,47.3
LCA,2011,47.3
LCA,2012,47.4
LCA,2013,47.4
LCA,2014,47.5
LCA,2015,47.5
VCT,1995,50.5
VCT,1996,50.4
VCT,1997,50.3
VCT,1998,50.2
VCT,1999,50.1
VCT,2000,50
VCT,2001,49.9
VCT,2002,49.8
VCT,2003,49.7
VCT,2004,49.6
VCT,2005,49.6
VCT,2006,49.5
VCT,2007,49.4
VCT,2008,49.3
SDN,1968,42.6
SDN,1969,42.8
SDN,1970,42.9
SDN,1971,43.1
SDN,1972,43.2
SDN,1973,43.4
SDN,1974,43.6
SDN,1975,43.7
SDN,1976,43.9
SDN,1977,44.1
SDN,1978,44.2
SDN,1979,44.4
SDN,1980,44.6
SDN,1981,44.8
SDN,1982,44.9
SDN,1983,45.1
SDN,1984,45.2
SDN,1985,45.4
SDN,1986,45.6
SDN,1987,45.7
SDN,1988,45.9
SDN,1989,46
SDN,1990,46.2
SDN,1991,46.4
SDN,1992,46.6
SDN,1993,46.7
SDN,1994,46.9
SDN,1995,47
SDN,1996,47.2
SDN,1997,47.4
SDN,1998,47.5
SDN,1999,47.7
SDN,2000,47.9
SDN,2001,48.1
SDN,2002,48.2
SDN,2003,48.4
SDN,2004,48.6
SDN,2005,48.7
SDN,2006,48.9
SDN,2007,49.1
SDN,2008,49.2
SDN,2009,49.4
SDN,2010,49.2
SDN,2011,48.9
SDN,2012,48.7
SDN,2013,48.5
SDN,2014,48.3
SUR,2005,46.9
SUR,2006,46.7
SUR,2007,46.6
SUR,2008,46.5
SUR,2009,46.4
SUR,2010,46.3
SUR,2011,46.2
SUR,2012,46.1
SUR,2013,46
SUR,2014,45.9
SUR,2015,45.8
SUR,2016,45.7
SUR,2017,45.7
SUR,2018,45.7
SUR,2019,45.6
SUR,2020,45.6
SUR,2021,45.6
SUR,2022,45.5
SWE,1960,45.5
SWE,1961,44.9
SWE,1962,44.3
SWE,1963,43.5
SWE,1964,42.7
SWE,1965,41.7
SWE,1966,40.7
SWE,1967,39.4
SWE,1968,37.8
SWE,1969,35.9
SWE,1970,33.7
SWE,1971,31.1
SWE,1972,28.6
SWE,1973,26.8
SWE,1974,24.8
SWE,1975,22.5
SWE,1976,22.5
SWE,1977,22.1
SWE,1978,21.4
SWE,1979,21
SWE,1980,20.3
SWE,1981,20
SWE,1982,20.1
SWE,1983,20.5
SWE,1984,20.4
SWE,1985,20.4
SWE,1986,20.7
SWE,1987,21.1
SWE,1988,21
SWE,1989,21.7
SWE,1990,22.4
SWE,1991,22.3
SWE,1992,22.9
SWE,1993,23.3
SWE,1994,23.6
SWE,1995,22.8
SWE,1996,24.2
SWE,1997,24.9
SWE,1998,25.3
SWE,1999,25.2
SWE,2000,25.1
SWE,2001,24.8
SWE,2002,24.5
SWE,2003,24.1
SWE,2004,24.1
SWE,2005,24.5
SWE,2006,25.3
SWE,2007,25.9
SWE,2008,26.2
SWE,2009,26.8
SWE,2010,27
SWE,2011,27.4
SWE,2012,27.4
SWE,2013,27.8
SWE,2014,28
SWE,2015,28.3
SWE,2016,28.4
SWE,2017,28.5
SWE,2018,28.5
SWE,2019,28.4
SWE,2020,28.3
SWE,2021,28.6
SWE,2022,28.9
SWE,2023,28.6
CHE,1980,30.7
CHE,1981,30.9
CHE,1982,31
CHE,1983,31
CHE,1984,31
CHE,1985,30.9
CHE,1986,30.8
CHE,1987,30.8
CHE,1988,30.7
CHE,1989,30.7
CHE,1990,30.6
CHE,1991,30.6
CHE,1992,30.5
CHE,1993,30.2
CHE,1994,29.9
CHE,1995,29.6
CHE,1996,29.4
CHE,1997,29
CHE,1998,28.7
CHE,1999,28.4
CHE,2000,28.1
CHE,2001,27.7
CHE,2002,27.5
CHE,2003,27.4
CHE,2004,27.6
CHE,2005,28.4
CHE,2006,29.4
CHE,2007,30.1
CHE,2008,30.1
CHE,2009,29.8
CHE,2010,29.6
CHE,2011,29.2
CHE,2012,29.2
CHE,2013,29.5
CHE,2014,29.7
CHE,2015,29.9
CHE,2016,30.1
CHE,2017,30.2
CHE,2018,30.4
CHE,2019,30.7
CHE,2020,30.9
CHE,2021,30.9
CHE,2022,31
CHE,2023,31
SYR,1996,36
SYR,1997,36
SYR,1998,36.2
SYR,1999,36.3
SYR,2000,36.5
SYR,2001,36.6
SYR,2002,36.8
SYR,2003,36.9
SYR,2004,37
SYR,2005,37
SYR,2006,37
SYR,2007,36.8
SYR,2008,36.7
SYR,2009,36.6
SYR,2010,36.4
SYR,2011,36.2
SYR,2012,35.9
SYR,2013,35.7
SYR,2014,35.4
SYR,2015,35.2
SYR,2016,34.9
SYR,2017,34.7
SYR,2018,34.4
SYR,2019,34.2
SYR,2020,33.9
SYR,2021,33.7
SYR,2022,33.4
STP,2000,33.6
STP,2001,33.7
STP,2002,33.7
STP,2003,33.7
STP,2004,33.7
STP,2005,33.7
STP,2006,33.7
STP,2007,33.8
STP,2008,33.8
STP,2009,33.8
STP,2010,33.8
STP,2011,34
STP,2012,34.3
STP,2013,34.5
STP,2014,34.7
STP,2015,34.9
STP,2016,35.1
STP,2017,35.3
TWN,1964,27.8
TWN,1965,27.7
TWN,1966,27.5
TWN,1967,27.3
TWN,1968,27.2
TWN,1969,26.7
TWN,1970,26.3
TWN,1971,26
TWN,1972,25.9
TWN,1973,25.9
TWN,1974,25.9
TWN,1975,25.9
TWN,1976,25.9
TWN,1977,25.9
TWN,1978,26
TWN,1979,26.1
TWN,1980,26.3
TWN,1981,26.7
TWN,1982,27
TWN,1983,27.2
TWN,1984,27.3
TWN,1985,27.2
TWN,1986,27
TWN,1987,27.5
TWN,1988,27.8
TWN,1989,27.9
TWN,1990,27.8
TWN,1991,27.4
TWN,1992,28.1
TWN,1993,28.5
TWN,1994,28.8
TWN,1995,29.1
TWN,1996,28.9
TWN,1997,28.9
TWN,1998,29
TWN,1999,29.1
TWN,2000,29.2
TWN,2001,30
TWN,2002,30.4
TWN,2003,30.5
TWN,2004,30.5
TWN,2005,30.5
TWN,2006,30.5
TWN,2007,30.7
TWN,2008,30.7
TWN,2009,30.9
TWN,2010,31.3
TWN,2011,30.8
TWN,2012,30.5
TWN,2013,30.6
TWN,2014,30.1
TWN,2015,30
TWN,2016,30.3
TWN,2017,30.6
TWN,2018,30.7
TWN,2019,30.5
TWN,2020,30.4
TWN,2021,30.4
TWN,2022,29.7
TWN,2023,29.2
TWN,2024,29
TJK,1988,31.6
TJK,1989,31.7
TJK,1990,32.5
TJK,1991,33.4
TJK,1992,34.3
TJK,1993,35.2
TJK,1994,36.1
TJK,1995,37
TJK,1996,37.9
TJK,1997,38.8
TJK,1998,39.7
TJK,1999,40.6
TJK,2000,41.3
TJK,2001,42
TJK,2002,42.7
TJK,2003,43.4
TJK,2004,43.6
TJK,2005,43.7
TJK,2006,43.8
TJK,2007,43.9
TJK,2008,44
TJK,2009,44
TJK,2010,44.2
TJK,2011,44.4
TJK,2012,44.5
TJK,2013,45
TJK,2014,45.4
TJK,2015,45.8
TJK,2016,46.1
TJK,2017,46.5
TJK,2018,46.8
TJK,2019,47.2
TJK,2020,47.5
TJK,2021,47.8
TJK,2022,48.3
TJK,2023,48.6
TJK,2024,48.6
TZA,1969,38.9
TZA,1970,38.8
TZA,1971,38.7
TZA,1972,38.6
TZA,1973,38.5
TZA,1974,38.4
TZA,1975,38.3
TZA,1976,38.2
TZA,1977,38.1
TZA,1978,38.3
TZA,1979,38.5
TZA,1980,38.7
TZA,1981,39
TZA,1982,39.2
TZA,1983,39.4
TZA,1984,39.7
TZA,1985,39.9
TZA,1986,40.1
TZA,1987,40.3
TZA,1988,40.6
TZA,1989,40.8
TZA,1990,41
TZA,1991,41.3
TZA,1992,41.4
TZA,1993,41.7
TZA,1994,41.9
TZA,1995,42.1
TZA,1996,42.3
TZA,1997,42.5
TZA,1998,42.7
TZA,1999,42.9
TZA,2000,43.1
TZA,2001,43.2
TZA,2002,43.4
TZA,2003,43.6
TZA,2004,43.9
TZA,2005,44.1
TZA,2006,44.3
TZA,2007,44.5
TZA,2008,44.6
TZA,2009,44.6
TZA,2010,44.7
TZA,2011,44.7
TZA,2012,44.7
TZA,2013,44.9
TZA,2014,45.1
TZA,2015,45.2
TZA,2016,45.3
TZA,2017,45.4
TZA,2018,45.5
THA,1962,40.8
THA,1963,40.9
THA,1964,41
THA,1965,41.1
THA,1966,41.2
THA,1967,41.3
THA,1968,41.4
THA,1969,41.5
THA,1970,41.6
THA,1971,41.7
THA,1972,41.8
THA,1973,41.9
THA,1974,41.9
THA,1975,42
THA,1976,42.2
THA,1977,42.4
THA,1978,42.7
THA,1979,42.9
THA,1980,43.1
THA,1981,43.3
THA,1982,43.5
THA,1983,43.7
THA,1984,43.9
THA,1985,44
THA,1986,44.2
THA,1987,44.4
THA,1988,44.5
THA,1989,44.6
THA,1990,44.7
THA,1991,44.8
THA,1992,44.8
THA,1993,44.7
THA,1994,44.5
THA,1995,44.4
THA,1996,44.2
THA,1997,44.1
THA,1998,44
THA,1999,43.9
THA,2000,43.8
THA,2001,43.5
THA,2002,43.3
THA,2003,43.2
THA,2004,43
THA,2005,42.8
THA,2006,42.6
THA,2007,42.3
THA,2008,41.9
THA,2009,41.5
THA,2010,41
THA,2011,40.6
THA,2012,40.2
THA,2013,39.7
THA,2014,39.2
THA,2015,38.8
THA,2016,38.4
THA,2017,38.1
THA,2018,37.8
THA,2019,37.4
THA,2020,37.2
THA,2021,36.9
THA,2022,36.7
THA,2023,36.6
THA,2024,36.5
TLS,2001,34.9
TLS,2002,34.6
TLS,2003,34.3
TLS,2004,34.1
TLS,2005,33.8
TLS,2006,33.5
TLS,2007,33.3
TLS,2008,33.2
TLS,2009,33.1
TLS,2010,33
TLS,2011,32.8
TLS,2012,32.7
TLS,2013,32.6
TLS,2014,32.6
TGO,2005,42.3
TGO,2006,42.5
TGO,2007,42.8
TGO,2008,43
TGO,2009,43.2
TGO,2010,43.4
TGO,2011,43.6
TGO,2012,43.6
TGO,2013,43.5
TGO,2014,43.5
TGO,2015,43.5
TGO,2016,43.4
TGO,2017,43.3
TGO,2018,43.2
TGO,2019,43.1
TGO,2020,43
TGO,2021,42.9
TON,1984,35.1
TON,1985,35.2
TON,1986,35.2
TON,1987,35.2
TON,1988,35.3
TON,1989,35.4
TON,1990,35.5
TON,1991,35.6
TON,1992,35.6
TON,1993,35.7
TON,1994,35.8
TON,1995,36
TON,1996,36.1
TON,1997,36.2
TON,1998,36.3
TON,1999,36.4
TON,2000,36.5
TON,2001,36.5
TON,2002,36.5
TON,2003,36.5
TON,2004,36.6
TON,2005,36.6
TON,2006,36.4
TON,2007,36.3
TON,2008,36.2
TON,2009,36.1
TON,2010,35.9
TON,2011,35.7
TON,2012,35.5
TON,2013,35.3
TON,2014,35
TON,2015,34.8
TON,2016,34.6
TON,2017,34.4
TON,2018,34.2
TON,2019,34
TON,2020,33.8
TON,2021,33.5
TTO,1972,42.3
TTO,1973,42.3
TTO,1974,42.4
TTO,1975,42.4
TTO,1976,42.4
TTO,1977,42.4
TTO,1978,42.5
TTO,1979,42.4
TTO,1980,42.4
TTO,1981,42.4
TTO,1982,42.4
TTO,1983,42.4
TTO,1984,42.4
TTO,1985,42.4
TTO,1986,42.4
TTO,1987,42.4
TTO,1988,42.3
TTO,1989,42.4
TTO,1990,42.4
TTO,1991,42.5
TTO,1992,42.5
TTO,1993,42.6
TTO,1994,42.6
TTO,1995,42.7
TTO,1996,42.8
TTO,1997,42.8
TTO,1998,42.9
TTO,1999,42.9
TTO,2000,43
TTO,2001,43.1
TTO,2002,43.1
TTO,2003,43.2
TTO,2004,43.3
TTO,2005,43.3
TUN,1985,42
TUN,1986,41.9
TUN,1987,41.9
TUN,1988,41.8
TUN,1989,41.7
TUN,1990,41.7
TUN,1991,41.6
TUN,1992,41.6
TUN,1993,41.5
TUN,1994,41.5
TUN,1995,41.5
TUN,1996,41.4
TUN,1997,41.3
TUN,1998,41.2
TUN,1999,41.1
TUN,2000,41.1
TUN,2001,40.9
TUN,2002,40.8
TUN,2003,40.7
TUN,2004,40.6
TUN,2005,40.5
TUN,2006,40.2
TUN,2007,40
TUN,2008,39.8
TUN,2009,39.5
TUN,2010,39.3
TUN,2011,39
TUN,2012,38.6
TUN,2013,38.4
TUN,2014,38.1
TUN,2015,37.9
TUN,2016,37.8
TUN,2017,37.7
TUN,2018,37.7
TUN,2019,37.6
TUN,2020,37.5
TUN,2021,37.4
TUR,1987,40.6
TUR,1988,40.9
TUR,1989,41.1
TUR,1990,41.3
TUR,1991,41.5
TUR,1992,41.7
TUR,1993,41.9
TUR,1994,42.1
TUR,1995,42
TUR,1996,41.8
TUR,1997,41.6
TUR,1998,41.5
TUR,1999,41.3
TUR,2000,41.1
TUR,2001,41
TUR,2002,40.8
TUR,2003,40.8
TUR,2004,40.6
TUR,2005,40.4
TUR,2006,40
TUR,2007,39.6
TUR,2008,39.3
TUR,2009,39.2
TUR,2010,39
TUR,2011,38.8
TUR,2012,38.7
TUR,2013,38.8
TUR,2014,38.9
TUR,2015,39.3
TUR,2016,39.6
TUR,2017,39.9
TUR,2018,40
TUR,2019,40.1
TUR,2020,40.3
TUR,2021,40.5
TUR,2022,40.7
TUR,2023,40.6
TUR,2024,40.5
TUR,2025,40.4
TKM,1988,28.7
TKM,1989,29
TKM,1990,29.6
TKM,1991,30.4
TKM,1992,31.1
TKM,1993,31.8
TKM,1994,32.3
TKM,1995,32.8
TKM,1996,33.3
TKM,1997,33.7
TKM,1998,34.2
TKM,1999,34.4
TKM,2000,34.6
TKM,2001,34.8
TKM,2002,35
TKM,2003,35.2
TKM,2004,35.4
TKM,2005,35.6
TCA,1999,40.2
TUV,1994,41.2
TUV,1995,41.1
TUV,1996,41.1
TUV,1997,41
TUV,1998,40.9
TUV,1999,40.9
TUV,2000,40.8
TUV,2001,40.8
TUV,2002,40.7
TUV,2003,40.6
TUV,2004,40.6
TUV,2005,40.6
TUV,2006,40.5
TUV,2007,40.5
TUV,2008,40.6
TUV,2009,40.6
TUV,2010,40.6
UGA,1989,42.7
UGA,1990,42.7
UGA,1991,42.7
UGA,1992,42.7
UGA,1993,42.7
UGA,1994,42.7
UGA,1995,42.8
UGA,1996,42.9
UGA,1997,43
UGA,1998,43.1
UGA,1999,43.4
UGA,2000,43.7
UGA,2001,44
UGA,2002,44.3
UGA,2003,44.4
UGA,2004,44.4
UGA,2005,44.5
UGA,2006,44.5
UGA,2007,44.4
UGA,2008,44.5
UGA,2009,44.4
UGA,2010,44.2
UGA,2011,44.1
UGA,2012,43.9
UGA,2013,43.8
UGA,2014,43.8
UGA,2015,43.8
UGA,2016,43.8
UGA,2017,43.8
UGA,2018,43.8
UGA,2019,43.9
UKR,1980,28.4
UKR,1981,28
UKR,1982,27.5
UKR,1983,27.1
UKR,1984,26.7
UKR,1985,26.2
UKR,1986,25.5
UKR,1987,24.7
UKR,1988,23.9
UKR,1989,23.8
UKR,1990,24
UKR,1991,24.7
UKR,1992,26.4
UKR,1993,28.3
UKR,1994,30.1
UKR,1995,31.9
UKR,1996,31.9
UKR,1997,31.3
UKR,1998,30.7
UKR,1999,30.3
UKR,2000,30.5
UKR,2001,30.3
UKR,2002,29.8
UKR,2003,29.5
UKR,2004,29.3
UKR,2005,29.1
UKR,2006,28.7
UKR,2007,28.1
UKR,2008,27.4
UKR,2009,26.9
UKR,2010,26.7
UKR,2011,26.5
UKR,2012,26.4
UKR,2013,26.3
UKR,2014,26.4
UKR,2015,26.6
UKR,2016,26.7
UKR,2017,26.9
UKR,2018,27
UKR,2019,27.1
UKR,2020,27.1
ARE,2008,32.2
ARE,2009,31.9
ARE,2010,31.6
ARE,2011,31.3
ARE,2012,31
ARE,2013,30.7
ARE,2014,30.4
ARE,2015,30.2
ARE,2016,30
ARE,2017,29.7
ARE,2018,29.5
GBR,1961,26.1
GBR,1962,25.8
GBR,1963,25.9
GBR,1964,25.8
GBR,1965,25.5
GBR,1966,25.4
GBR,1967,25.2
GBR,1968,25
GBR,1969,25.2
GBR,1970,25.5
GBR,1971,25.9
GBR,1972,25.8
GBR,1973,25.9
GBR,1974,25.7
GBR,1975,25.1
GBR,1976,24.9
GBR,1977,24.7
GBR,1978,25.1
GBR,1979,25.4
GBR,1980,26.1
GBR,1981,26.7
GBR,1982,27.1
GBR,1983,27.3
GBR,1984,27.6
GBR,1985,28.6
GBR,1986,29.7
GBR,1987,30.8
GBR,1988,31.5
GBR,1989,31.8
GBR,1990,32.5
GBR,1991,32.7
GBR,1992,32.7
GBR,1993,33.1
GBR,1994,33.7
GBR,1995,33.7
GBR,1996,33.6
GBR,1997,33.9
GBR,1998,34.4
GBR,1999,34.7
GBR,2000,35
GBR,2001,34.6
GBR,2002,33.7
GBR,2003,33.1
GBR,2004,32.9
GBR,2005,33.3
GBR,2006,33.4
GBR,2007,32.9
GBR,2008,32.9
GBR,2009,32.6
GBR,2010,32
GBR,2011,31.4
GBR,2012,31.1
GBR,2013,30.7
GBR,2014,31.1
GBR,2015,31.3
GBR,2016,31.2
GBR,2017,31.2
GBR,2018,31.4
GBR,2019,31.1
GBR,2020,30.9
GBR,2021,31.1
GBR,2022,32.2
GBR,2023,31.9
GBR,2024,31.6
USA,1960,32.9
USA,1961,32.9
USA,1962,32.9
USA,1963,33
USA,1964,33.3
USA,1965,33.1
USA,1966,32.8
USA,1967,32.5
USA,1968,31.9
USA,1969,31.7
USA,1970,32.4
USA,1971,32.8
USA,1972,32.7
USA,1973,32.3
USA,1974,31.9
USA,1975,31.9
USA,1976,31.8
USA,1977,31.6
USA,1978,31.1
USA,1979,31.3
USA,1980,31.1
USA,1981,31.7
USA,1982,32.9
USA,1983,33.6
USA,1984,33.8
USA,1985,34.1
USA,1986,34.2
USA,1987,34
USA,1988,34.4
USA,1989,34.7
USA,1990,34.6
USA,1991,34.6
USA,1992,35.2
USA,1993,36.6
USA,1994,36.8
USA,1995,36.7
USA,1996,36.8
USA,1997,37
USA,1998,36.8
USA,1999,36.8
USA,2000,37
USA,2001,37.4
USA,2002,37.4
USA,2003,37.8
USA,2004,37.9
USA,2005,38.5
USA,2006,38.8
USA,2007,38.4
USA,2008,38.2
USA,2009,37.8
USA,2010,37.4
USA,2011,38.1
USA,2012,38.3
USA,2013,38.2
USA,2014,38.6
USA,2015,38.4
USA,2016,38.5
USA,2017,38.6
USA,2018,39
USA,2019,39
USA,2020,37.8
USA,2021,37.5
USA,2022,39
USA,2023,39.2
USA,2024,39.4
URY,1981,40.3
URY,1982,40.3
URY,1983,40.3
URY,1984,40.3
URY,1985,40.2
URY,1986,40.2
URY,1987,40.3
URY,1988,40.4
URY,1989,40.4
URY,1990,40.5
URY,1991,40
URY,1992,39.5
URY,1993,39.3
URY,1994,39.1
URY,1995,38.9
URY,1996,38.8
URY,1997,39.4
URY,1998,40.1
URY,1999,40.6
URY,2000,41
URY,2001,42.4
URY,2002,43
URY,2003,42.9
URY,2004,43.1
URY,2005,42.8
URY,2006,43
URY,2007,42.9
URY,2008,42.6
URY,2009,41.8
URY,2010,40.5
URY,2011,38.4
URY,2012,36.4
URY,2013,37.2
URY,2014,36.8
URY,2015,36.9
URY,2016,36.6
URY,2017,36.6
URY,2018,36.7
URY,2019,36.8
URY,2020,37.3
URY,2021,37.8
URY,2022,38.2
URY,2023,38.5
URY,2024,38.4
UZB,1988,29.9
UZB,1989,30
UZB,1990,30.4
UZB,1991,30.9
UZB,1992,31.4
UZB,1993,32
UZB,1994,32.5
UZB,1995,33
UZB,1996,33.5
UZB,1997,34.1
UZB,1998,34.6
UZB,1999,34.3
UZB,2000,34
UZB,2001,33.7
UZB,2002,33.4
UZB,2003,33.4
UZB,2004,33.3
UZB,2005,33.1
UZB,2006,33
UZB,2007,32.8
UZB,2008,32.7
UZB,2009,32.6
UZB,2010,32.4
UZB,2011,32.3
UZB,2012,32.2
UZB,2013,32
UZB,2014,31.9
UZB,2015,31.8
UZB,2016,31.6
UZB,2017,31.5
UZB,2018,31.4
UZB,2019,31.3
UZB,2020,31.2
UZB,2021,31
UZB,2022,31
UZB,2023,31.1
UZB,2024,31.1
UZB,2025,31
VUT,2006,39.5
VUT,2007,39.2
VUT,2008,38.9
VUT,2009,38.6
VUT,2010,38.3
VUT,2011,38.2
VUT,2012,38.1
VUT,2013,38
VUT,2014,37.8
VUT,2015,37.7
VUT,2016,37.6
VUT,2017,37.5
VUT,2018,37.4
VUT,2019,37.2
VEN,1962,42.3
VEN,1963,42.3
VEN,1964,42.4
VEN,1965,42.4
VEN,1966,42.5
VEN,1967,42.5
VEN,1968,42.6
VEN,1969,42.7
VEN,1970,42.7
VEN,1971,42.6
VEN,1972,42.4
VEN,1973,42.1
VEN,1974,41.8
VEN,1975,41.6
VEN,1976,41.4
VEN,1977,41
VEN,1978,40.8
VEN,1979,40.5
VEN,1980,40.4
VEN,1981,40.2
VEN,1982,40.1
VEN,1983,40.1
VEN,1984,40.3
VEN,1985,40.4
VEN,1986,40.5
VEN,1987,40.5
VEN,1988,40.4
VEN,1989,40.2
VEN,1990,40.4
VEN,1991,40.5
VEN,1992,40.6
VEN,1993,41.3
VEN,1994,41.9
VEN,1995,42.4
VEN,1996,42.8
VEN,1997,43.1
VEN,1998,43.2
VEN,1999,43.2
VEN,2000,42.9
VEN,2001,42.8
VEN,2002,42.8
VEN,2003,42.4
VEN,2004,42
VEN,2005,41.7
VEN,2006,40.5
VEN,2007,39.5
VEN,2008,38.6
VEN,2009,37.9
VEN,2010,37.3
VEN,2011,37
VEN,2012,36.9
VEN,2013,36.7
VEN,2014,36.4
VEN,2015,36.3
VEN,2016,36.2
VEN,2017,36.1
VEN,2018,36.1
VEN,2019,36
VEN,2020,36
VEN,2021,36.1
VNM,1992,35.9
VNM,1993,35.9
VNM,1994,35.9
VNM,1995,36
VNM,1996,36.1
VNM,1997,36.2
VNM,1998,36.2
VNM,1999,36.3
VNM,2000,36.5
VNM,2001,36.7
VNM,2002,36.9
VNM,2003,37
VNM,2004,37.2
VNM,2005,37.3
VNM,2006,37.6
VNM,2007,38
VNM,2008,38
VNM,2009,38.1
VNM,2010,37.7
VNM,2011,37
VNM,2012,36.5
VNM,2013,36
